rowID,Avg_players,Gain,Percent_Gain,Peak_Players,URL,Date,Game_Name
0,512350.92,268.96,0.05%,942519,https://steamcharts.com/app/730,2021-09-01,Counter Strike: Global Offensive
1,512081.96,6014.6,1.19%,802544,https://steamcharts.com/app/730,2021-08-01,Counter Strike: Global Offensive
2,506067.36,-43279.72,-7.88%,763523,https://steamcharts.com/app/730,2021-07-01,Counter Strike: Global Offensive
3,549347.08,-110541.81,-16.75%,929940,https://steamcharts.com/app/730,2021-06-01,Counter Strike: Global Offensive
4,659888.89,-63457.63,-8.77%,1087197,https://steamcharts.com/app/730,2021-05-01,Counter Strike: Global Offensive
5,723346.52,-17581.31,-2.37%,1148077,https://steamcharts.com/app/730,2021-04-01,Counter Strike: Global Offensive
6,740927.82,-85.42,-0.01%,1198581,https://steamcharts.com/app/730,2021-03-01,Counter Strike: Global Offensive
7,741013.24,-2196.42,-0.30%,1123485,https://steamcharts.com/app/730,2021-02-01,Counter Strike: Global Offensive
8,743209.66,25405.91,3.54%,1124553,https://steamcharts.com/app/730,2021-01-01,Counter Strike: Global Offensive
9,717803.75,49049.17,7.33%,1164396,https://steamcharts.com/app/730,2020-12-01,Counter Strike: Global Offensive
10,668754.58,55087.89,8.98%,1037464,https://steamcharts.com/app/730,2020-11-01,Counter Strike: Global Offensive
11,613666.69,6816.37,1.12%,943876,https://steamcharts.com/app/730,2020-10-01,Counter Strike: Global Offensive
12,606850.32,-33107.34,-5.17%,977769,https://steamcharts.com/app/730,2020-09-01,Counter Strike: Global Offensive
13,639957.66,14056.85,2.25%,925348,https://steamcharts.com/app/730,2020-08-01,Counter Strike: Global Offensive
14,625900.81,-45746.65,-6.81%,857560,https://steamcharts.com/app/730,2020-07-01,Counter Strike: Global Offensive
15,671647.46,-97147.79,-12.64%,1009467,https://steamcharts.com/app/730,2020-06-01,Counter Strike: Global Offensive
16,768795.25,-88808.97,-10.36%,1193359,https://steamcharts.com/app/730,2020-05-01,Counter Strike: Global Offensive
17,857604.22,186570.94,27.80%,1305714,https://steamcharts.com/app/730,2020-04-01,Counter Strike: Global Offensive
18,671033.29,127054.13,23.36%,1145972,https://steamcharts.com/app/730,2020-03-01,Counter Strike: Global Offensive
19,543979.15,42783.15,8.54%,916996,https://steamcharts.com/app/730,2020-02-01,Counter Strike: Global Offensive
20,501196,44494.44,9.74%,817229,https://steamcharts.com/app/730,2020-01-01,Counter Strike: Global Offensive
21,456701.56,30620.76,7.19%,767060,https://steamcharts.com/app/730,2019-12-01,Counter Strike: Global Offensive
22,426080.81,17085.5,4.18%,758412,https://steamcharts.com/app/730,2019-11-01,Counter Strike: Global Offensive
23,408995.31,-1930.29,-0.47%,747937,https://steamcharts.com/app/730,2019-10-01,Counter Strike: Global Offensive
24,410925.6,-4171.7,-1.00%,720052,https://steamcharts.com/app/730,2019-09-01,Counter Strike: Global Offensive
25,415097.3,21314.48,5.41%,647461,https://steamcharts.com/app/730,2019-08-01,Counter Strike: Global Offensive
26,393782.83,4406.1,1.13%,578933,https://steamcharts.com/app/730,2019-07-01,Counter Strike: Global Offensive
27,389376.72,24959.42,6.85%,587724,https://steamcharts.com/app/730,2019-06-01,Counter Strike: Global Offensive
28,364417.31,12427.39,3.53%,588453,https://steamcharts.com/app/730,2019-05-01,Counter Strike: Global Offensive
29,351989.92,-38250.24,-9.80%,621614,https://steamcharts.com/app/730,2019-04-01,Counter Strike: Global Offensive
30,390240.16,18881.2,5.08%,680071,https://steamcharts.com/app/730,2019-03-01,Counter Strike: Global Offensive
31,371358.96,-30007.91,-7.48%,654069,https://steamcharts.com/app/730,2019-02-01,Counter Strike: Global Offensive
32,401366.87,5857.61,1.48%,684511,https://steamcharts.com/app/730,2019-01-01,Counter Strike: Global Offensive
33,395509.26,85423.83,27.55%,746548,https://steamcharts.com/app/730,2018-12-01,Counter Strike: Global Offensive
34,310085.43,-15822.39,-4.85%,546031,https://steamcharts.com/app/730,2018-11-01,Counter Strike: Global Offensive
35,325907.82,-7256.17,-2.18%,565968,https://steamcharts.com/app/730,2018-10-01,Counter Strike: Global Offensive
36,333163.99,49632.68,17.51%,583029,https://steamcharts.com/app/730,2018-09-01,Counter Strike: Global Offensive
37,283531.31,10224.05,3.74%,454370,https://steamcharts.com/app/730,2018-08-01,Counter Strike: Global Offensive
38,273307.26,6445.02,2.42%,426008,https://steamcharts.com/app/730,2018-07-01,Counter Strike: Global Offensive
39,266862.24,4691.36,1.79%,420261,https://steamcharts.com/app/730,2018-06-01,Counter Strike: Global Offensive
40,262170.88,-26905.82,-9.31%,454481,https://steamcharts.com/app/730,2018-05-01,Counter Strike: Global Offensive
41,289076.7,-65193.64,-18.40%,523262,https://steamcharts.com/app/730,2018-04-01,Counter Strike: Global Offensive
42,354270.33,-28186.77,-7.37%,672502,https://steamcharts.com/app/730,2018-03-01,Counter Strike: Global Offensive
43,382457.1,426.57,0.11%,686588,https://steamcharts.com/app/730,2018-02-01,Counter Strike: Global Offensive
44,382030.53,41153.65,12.07%,715850,https://steamcharts.com/app/730,2018-01-01,Counter Strike: Global Offensive
45,340876.88,19745.48,6.15%,598405,https://steamcharts.com/app/730,2017-12-01,Counter Strike: Global Offensive
46,321131.4,-20729.86,-6.06%,601881,https://steamcharts.com/app/730,2017-11-01,Counter Strike: Global Offensive
47,341861.26,-12540.83,-3.54%,639968,https://steamcharts.com/app/730,2017-10-01,Counter Strike: Global Offensive
48,354402.09,-20023.6,-5.35%,665371,https://steamcharts.com/app/730,2017-09-01,Counter Strike: Global Offensive
49,374425.69,-3163.35,-0.84%,595781,https://steamcharts.com/app/730,2017-08-01,Counter Strike: Global Offensive
50,377589.04,3201,0.85%,624785,https://steamcharts.com/app/730,2017-07-01,Counter Strike: Global Offensive
51,374388.04,2558.7,0.69%,614621,https://steamcharts.com/app/730,2017-06-01,Counter Strike: Global Offensive
52,371829.34,-20369.85,-5.19%,692966,https://steamcharts.com/app/730,2017-05-01,Counter Strike: Global Offensive
53,392199.19,5290.47,1.37%,709841,https://steamcharts.com/app/730,2017-04-01,Counter Strike: Global Offensive
54,386908.72,-15476.99,-3.85%,742356,https://steamcharts.com/app/730,2017-03-01,Counter Strike: Global Offensive
55,402385.71,9276.18,2.36%,744468,https://steamcharts.com/app/730,2017-02-01,Counter Strike: Global Offensive
56,393109.53,50913.83,14.88%,814616,https://steamcharts.com/app/730,2017-01-01,Counter Strike: Global Offensive
57,342195.7,13150.44,4.00%,662460,https://steamcharts.com/app/730,2016-12-01,Counter Strike: Global Offensive
58,329045.26,-4031.2,-1.21%,627124,https://steamcharts.com/app/730,2016-11-01,Counter Strike: Global Offensive
59,333076.46,10550.57,3.27%,661985,https://steamcharts.com/app/730,2016-10-01,Counter Strike: Global Offensive
60,322525.89,-24703.36,-7.11%,638360,https://steamcharts.com/app/730,2016-09-01,Counter Strike: Global Offensive
61,347229.25,-6548.31,-1.85%,599095,https://steamcharts.com/app/730,2016-08-01,Counter Strike: Global Offensive
62,353777.56,19466.5,5.82%,636056,https://steamcharts.com/app/730,2016-07-01,Counter Strike: Global Offensive
63,334311.06,-4427.34,-1.31%,579110,https://steamcharts.com/app/730,2016-06-01,Counter Strike: Global Offensive
64,338738.39,-37057.47,-9.86%,668612,https://steamcharts.com/app/730,2016-05-01,Counter Strike: Global Offensive
65,375795.87,-3631.08,-0.96%,850485,https://steamcharts.com/app/730,2016-04-01,Counter Strike: Global Offensive
66,379426.95,3141.92,0.83%,737599,https://steamcharts.com/app/730,2016-03-01,Counter Strike: Global Offensive
67,376285.02,10913.93,2.99%,738969,https://steamcharts.com/app/730,2016-02-01,Counter Strike: Global Offensive
68,365371.09,-12076.02,-3.20%,667432,https://steamcharts.com/app/730,2016-01-01,Counter Strike: Global Offensive
69,377447.11,16521.23,4.58%,823694,https://steamcharts.com/app/730,2015-12-01,Counter Strike: Global Offensive
70,360925.88,-1840.21,-0.51%,786707,https://steamcharts.com/app/730,2015-11-01,Counter Strike: Global Offensive
71,362766.09,6860.76,1.93%,732093,https://steamcharts.com/app/730,2015-10-01,Counter Strike: Global Offensive
72,355905.33,-1629.91,-0.46%,725939,https://steamcharts.com/app/730,2015-09-01,Counter Strike: Global Offensive
73,357535.24,28002.87,8.50%,819902,https://steamcharts.com/app/730,2015-08-01,Counter Strike: Global Offensive
74,329532.38,-14623.63,-4.25%,541181,https://steamcharts.com/app/730,2015-07-01,Counter Strike: Global Offensive
75,344156.01,26869.72,8.47%,610401,https://steamcharts.com/app/730,2015-06-01,Counter Strike: Global Offensive
76,317286.29,25537.55,8.75%,677701,https://steamcharts.com/app/730,2015-05-01,Counter Strike: Global Offensive
77,291748.74,23752.43,8.86%,568556,https://steamcharts.com/app/730,2015-04-01,Counter Strike: Global Offensive
78,267996.31,28061.68,11.70%,595439,https://steamcharts.com/app/730,2015-03-01,Counter Strike: Global Offensive
79,239934.64,5863.96,2.51%,455508,https://steamcharts.com/app/730,2015-02-01,Counter Strike: Global Offensive
80,234070.68,50481.18,27.50%,443188,https://steamcharts.com/app/730,2015-01-01,Counter Strike: Global Offensive
81,183589.5,36260.43,24.61%,367634,https://steamcharts.com/app/730,2014-12-01,Counter Strike: Global Offensive
82,147329.07,13791.37,10.33%,348018,https://steamcharts.com/app/730,2014-11-01,Counter Strike: Global Offensive
83,133537.7,2503.02,1.91%,260613,https://steamcharts.com/app/730,2014-10-01,Counter Strike: Global Offensive
84,131034.68,-2151.11,-1.62%,242494,https://steamcharts.com/app/730,2014-09-01,Counter Strike: Global Offensive
85,133185.79,27047.79,25.48%,277192,https://steamcharts.com/app/730,2014-08-01,Counter Strike: Global Offensive
86,106138,21974.38,26.11%,193613,https://steamcharts.com/app/730,2014-07-01,Counter Strike: Global Offensive
87,84163.62,-761.4,-0.90%,164134,https://steamcharts.com/app/730,2014-06-01,Counter Strike: Global Offensive
88,84925.02,6044.49,7.66%,170137,https://steamcharts.com/app/730,2014-05-01,Counter Strike: Global Offensive
89,78880.53,8737.2,12.46%,142526,https://steamcharts.com/app/730,2014-04-01,Counter Strike: Global Offensive
90,70143.33,10351.96,17.31%,164495,https://steamcharts.com/app/730,2014-03-01,Counter Strike: Global Offensive
91,59791.37,4164.01,7.49%,119764,https://steamcharts.com/app/730,2014-02-01,Counter Strike: Global Offensive
92,55627.35,8839.08,18.89%,102084,https://steamcharts.com/app/730,2014-01-01,Counter Strike: Global Offensive
93,46788.27,16897.75,56.53%,96298,https://steamcharts.com/app/730,2013-12-01,Counter Strike: Global Offensive
94,29890.52,1988.38,7.13%,92279,https://steamcharts.com/app/730,2013-11-01,Counter Strike: Global Offensive
95,27902.14,223.23,0.81%,53263,https://steamcharts.com/app/730,2013-10-01,Counter Strike: Global Offensive
96,27678.91,1717.06,6.61%,52052,https://steamcharts.com/app/730,2013-09-01,Counter Strike: Global Offensive
97,25961.85,5469.33,26.69%,50511,https://steamcharts.com/app/730,2013-08-01,Counter Strike: Global Offensive
98,20492.52,2372.68,13.09%,42149,https://steamcharts.com/app/730,2013-07-01,Counter Strike: Global Offensive
99,18119.84,-590.5,-3.16%,33700,https://steamcharts.com/app/730,2013-06-01,Counter Strike: Global Offensive
100,18710.34,2704.34,16.90%,53379,https://steamcharts.com/app/730,2013-05-01,Counter Strike: Global Offensive
101,16006,46.11,0.29%,31966,https://steamcharts.com/app/730,2013-04-01,Counter Strike: Global Offensive
102,15959.89,-1412.84,-8.13%,32166,https://steamcharts.com/app/730,2013-03-01,Counter Strike: Global Offensive
103,17372.73,1208.51,7.48%,35238,https://steamcharts.com/app/730,2013-02-01,Counter Strike: Global Offensive
104,16164.22,2084.83,14.81%,31359,https://steamcharts.com/app/730,2013-01-01,Counter Strike: Global Offensive
105,14079.39,-54.71,-0.39%,27553,https://steamcharts.com/app/730,2012-12-01,Counter Strike: Global Offensive
106,14134.1,3394.62,31.61%,50533,https://steamcharts.com/app/730,2012-11-01,Counter Strike: Global Offensive
107,10739.48,-5261.27,-32.88%,20850,https://steamcharts.com/app/730,2012-10-01,Counter Strike: Global Offensive
108,16000.75,525.36,3.39%,36057,https://steamcharts.com/app/730,2012-09-01,Counter Strike: Global Offensive
109,15475.39,14542.81,1559.43%,52261,https://steamcharts.com/app/730,2012-08-01,Counter Strike: Global Offensive
110,932.57,no_data,no_data,1642,https://steamcharts.com/app/730,2012-07-01,Counter Strike: Global Offensive
111,391082.08,-33898.09,-7.98%,666838,https://steamcharts.com/app/570,2021-09-01,Dota 2
112,424980.17,1823.99,0.43%,699613,https://steamcharts.com/app/570,2021-08-01,Dota 2
113,423156.18,1646.22,0.39%,707406,https://steamcharts.com/app/570,2021-07-01,Dota 2
114,421509.96,6365,1.53%,734277,https://steamcharts.com/app/570,2021-06-01,Dota 2
115,415144.96,1360,0.33%,672307,https://steamcharts.com/app/570,2021-05-01,Dota 2
116,413784.97,23372.21,5.99%,705534,https://steamcharts.com/app/570,2021-04-01,Dota 2
117,390412.76,-14419.37,-3.56%,648875,https://steamcharts.com/app/570,2021-03-01,Dota 2
118,404832.13,-27839.52,-6.43%,651615,https://steamcharts.com/app/570,2021-02-01,Dota 2
119,432671.65,10119.33,2.39%,694613,https://steamcharts.com/app/570,2021-01-01,Dota 2
120,422552.32,-3352.52,-0.79%,697833,https://steamcharts.com/app/570,2020-12-01,Dota 2
121,425904.83,19543.48,4.81%,711824,https://steamcharts.com/app/570,2020-11-01,Dota 2
122,406361.36,-2248.43,-0.55%,723280,https://steamcharts.com/app/570,2020-10-01,Dota 2
123,408609.78,-21107.34,-4.91%,670547,https://steamcharts.com/app/570,2020-09-01,Dota 2
124,429717.12,-20496.87,-4.55%,666138,https://steamcharts.com/app/570,2020-08-01,Dota 2
125,450213.99,-6970.43,-1.52%,712610,https://steamcharts.com/app/570,2020-07-01,Dota 2
126,457184.42,-27004.6,-5.58%,733294,https://steamcharts.com/app/570,2020-06-01,Dota 2
127,484189.02,-9111.25,-1.85%,793135,https://steamcharts.com/app/570,2020-05-01,Dota 2
128,493300.27,56152.91,12.85%,801121,https://steamcharts.com/app/570,2020-04-01,Dota 2
129,437147.36,31168.71,7.68%,743933,https://steamcharts.com/app/570,2020-03-01,Dota 2
130,405978.65,27053.22,7.14%,663812,https://steamcharts.com/app/570,2020-02-01,Dota 2
131,378925.43,-5254.32,-1.37%,616415,https://steamcharts.com/app/570,2020-01-01,Dota 2
132,384179.76,-17752.05,-4.42%,685165,https://steamcharts.com/app/570,2019-12-01,Dota 2
133,401931.8,13575.94,3.50%,708517,https://steamcharts.com/app/570,2019-11-01,Dota 2
134,388355.86,-33615.38,-7.97%,739924,https://steamcharts.com/app/570,2019-10-01,Dota 2
135,421971.24,-45177.05,-9.67%,753996,https://steamcharts.com/app/570,2019-09-01,Dota 2
136,467148.29,2360.67,0.51%,826690,https://steamcharts.com/app/570,2019-08-01,Dota 2
137,464787.61,-42740.82,-8.42%,779160,https://steamcharts.com/app/570,2019-07-01,Dota 2
138,507528.44,-40994.74,-7.47%,865374,https://steamcharts.com/app/570,2019-06-01,Dota 2
139,548523.18,28304.2,5.44%,997341,https://steamcharts.com/app/570,2019-05-01,Dota 2
140,520218.98,-66286.87,-11.30%,971545,https://steamcharts.com/app/570,2019-04-01,Dota 2
141,586505.85,21596.18,3.82%,1033925,https://steamcharts.com/app/570,2019-03-01,Dota 2
142,564909.67,89162.67,18.74%,964921,https://steamcharts.com/app/570,2019-02-01,Dota 2
143,475747,36379.17,8.28%,874888,https://steamcharts.com/app/570,2019-01-01,Dota 2
144,439367.83,-21705.66,-4.71%,765422,https://steamcharts.com/app/570,2018-12-01,Dota 2
145,461073.48,29899.57,6.93%,826053,https://steamcharts.com/app/570,2018-11-01,Dota 2
146,431173.91,-35296.83,-7.57%,739643,https://steamcharts.com/app/570,2018-10-01,Dota 2
147,466470.74,-9630.34,-2.02%,826166,https://steamcharts.com/app/570,2018-09-01,Dota 2
148,476101.08,34386.73,7.78%,829281,https://steamcharts.com/app/570,2018-08-01,Dota 2
149,441714.35,-32185.65,-6.79%,701582,https://steamcharts.com/app/570,2018-07-01,Dota 2
150,473900,-425.87,-0.09%,796886,https://steamcharts.com/app/570,2018-06-01,Dota 2
151,474325.87,43984.93,10.22%,844713,https://steamcharts.com/app/570,2018-05-01,Dota 2
152,430340.94,-6921.4,-1.58%,733214,https://steamcharts.com/app/570,2018-04-01,Dota 2
153,437262.35,-1585.37,-0.36%,773897,https://steamcharts.com/app/570,2018-03-01,Dota 2
154,438847.72,-48014.2,-9.86%,779299,https://steamcharts.com/app/570,2018-02-01,Dota 2
155,486861.91,-26212.42,-5.11%,778627,https://steamcharts.com/app/570,2018-01-01,Dota 2
156,513074.33,25693.09,5.27%,864939,https://steamcharts.com/app/570,2017-12-01,Dota 2
157,487381.24,21254.45,4.56%,861173,https://steamcharts.com/app/570,2017-11-01,Dota 2
158,466126.79,-25323.37,-5.15%,832550,https://steamcharts.com/app/570,2017-10-01,Dota 2
159,491450.16,-65046.14,-11.69%,829555,https://steamcharts.com/app/570,2017-09-01,Dota 2
160,556496.3,58051.92,11.65%,876395,https://steamcharts.com/app/570,2017-08-01,Dota 2
161,498444.38,-56844.7,-10.24%,824297,https://steamcharts.com/app/570,2017-07-01,Dota 2
162,555289.07,-12237.35,-2.16%,923122,https://steamcharts.com/app/570,2017-06-01,Dota 2
163,567526.42,27248.39,5.04%,972876,https://steamcharts.com/app/570,2017-05-01,Dota 2
164,540278.03,-8157.41,-1.49%,921318,https://steamcharts.com/app/570,2017-04-01,Dota 2
165,548435.44,-43131.81,-7.29%,956232,https://steamcharts.com/app/570,2017-03-01,Dota 2
166,591567.25,11285.78,1.94%,1040877,https://steamcharts.com/app/570,2017-02-01,Dota 2
167,580281.47,-13639.13,-2.30%,1007451,https://steamcharts.com/app/570,2017-01-01,Dota 2
168,593920.6,9669.27,1.65%,1014671,https://steamcharts.com/app/570,2016-12-01,Dota 2
169,584251.33,-55103.82,-8.62%,1007270,https://steamcharts.com/app/570,2016-11-01,Dota 2
170,639355.14,16771.24,2.69%,1141191,https://steamcharts.com/app/570,2016-10-01,Dota 2
171,622583.9,-43429.15,-6.52%,1064377,https://steamcharts.com/app/570,2016-09-01,Dota 2
172,666013.05,27800.4,4.36%,1117519,https://steamcharts.com/app/570,2016-08-01,Dota 2
173,638212.65,-2014.33,-0.31%,1084198,https://steamcharts.com/app/570,2016-07-01,Dota 2
174,640226.98,16428.3,2.63%,1095994,https://steamcharts.com/app/570,2016-06-01,Dota 2
175,623798.67,-33145.7,-5.05%,1075307,https://steamcharts.com/app/570,2016-05-01,Dota 2
176,656944.37,-15610.52,-2.32%,1164041,https://steamcharts.com/app/570,2016-04-01,Dota 2
177,672554.89,-36623.36,-5.16%,1291328,https://steamcharts.com/app/570,2016-03-01,Dota 2
178,709178.26,97003.48,15.85%,1248394,https://steamcharts.com/app/570,2016-02-01,Dota 2
179,612174.78,38830.53,6.77%,1067949,https://steamcharts.com/app/570,2016-01-01,Dota 2
180,573344.25,33807.92,6.27%,999452,https://steamcharts.com/app/570,2015-12-01,Dota 2
181,539536.33,17594.62,3.37%,943635,https://steamcharts.com/app/570,2015-11-01,Dota 2
182,521941.72,13784.86,2.71%,917306,https://steamcharts.com/app/570,2015-10-01,Dota 2
183,508156.85,-98787.12,-16.28%,888728,https://steamcharts.com/app/570,2015-09-01,Dota 2
184,606943.98,51952.97,9.36%,933942,https://steamcharts.com/app/570,2015-08-01,Dota 2
185,554991.01,-13457.32,-2.37%,877264,https://steamcharts.com/app/570,2015-07-01,Dota 2
186,568448.32,-11900.1,-2.05%,913997,https://steamcharts.com/app/570,2015-06-01,Dota 2
187,580348.42,54286.7,10.32%,967674,https://steamcharts.com/app/570,2015-05-01,Dota 2
188,526061.73,-45651.42,-7.99%,929677,https://steamcharts.com/app/570,2015-04-01,Dota 2
189,571713.15,-57257.26,-9.10%,1213940,https://steamcharts.com/app/570,2015-03-01,Dota 2
190,628970.41,70466.07,12.62%,1262612,https://steamcharts.com/app/570,2015-02-01,Dota 2
191,558504.33,34564.01,6.60%,961737,https://steamcharts.com/app/570,2015-01-01,Dota 2
192,523940.32,-4849.48,-0.92%,936583,https://steamcharts.com/app/570,2014-12-01,Dota 2
193,528789.8,33096.77,6.68%,963810,https://steamcharts.com/app/570,2014-11-01,Dota 2
194,495693.04,17694.59,3.70%,880655,https://steamcharts.com/app/570,2014-10-01,Dota 2
195,477998.45,-12885.44,-2.62%,864261,https://steamcharts.com/app/570,2014-09-01,Dota 2
196,490883.89,-46134.77,-8.59%,774319,https://steamcharts.com/app/570,2014-08-01,Dota 2
197,537018.66,23235.6,4.52%,874975,https://steamcharts.com/app/570,2014-07-01,Dota 2
198,513783.06,31395.81,6.51%,833145,https://steamcharts.com/app/570,2014-06-01,Dota 2
199,482387.24,60677.03,14.39%,843024,https://steamcharts.com/app/570,2014-05-01,Dota 2
200,421710.21,11954.66,2.92%,734998,https://steamcharts.com/app/570,2014-04-01,Dota 2
201,409755.56,-11358.65,-2.70%,698197,https://steamcharts.com/app/570,2014-03-01,Dota 2
202,421114.2,27253.88,6.92%,738682,https://steamcharts.com/app/570,2014-02-01,Dota 2
203,393860.32,27253.83,7.43%,673496,https://steamcharts.com/app/570,2014-01-01,Dota 2
204,366606.49,18360.12,5.27%,685503,https://steamcharts.com/app/570,2013-12-01,Dota 2
205,348246.37,18568.73,5.63%,702792,https://steamcharts.com/app/570,2013-11-01,Dota 2
206,329677.64,17252.88,5.52%,581615,https://steamcharts.com/app/570,2013-10-01,Dota 2
207,312424.76,-18295.3,-5.53%,566715,https://steamcharts.com/app/570,2013-09-01,Dota 2
208,330720.07,92919.98,39.07%,520532,https://steamcharts.com/app/570,2013-08-01,Dota 2
209,237800.08,27575.26,13.12%,422617,https://steamcharts.com/app/570,2013-07-01,Dota 2
210,210224.82,15860.98,8.16%,326160,https://steamcharts.com/app/570,2013-06-01,Dota 2
211,194363.84,19528.11,11.17%,325815,https://steamcharts.com/app/570,2013-05-01,Dota 2
212,174835.73,-6043.17,-3.34%,299667,https://steamcharts.com/app/570,2013-04-01,Dota 2
213,180878.9,13905.93,8.33%,325598,https://steamcharts.com/app/570,2013-03-01,Dota 2
214,166972.97,19224.82,13.01%,283870,https://steamcharts.com/app/570,2013-02-01,Dota 2
215,147748.14,25823.72,21.18%,260989,https://steamcharts.com/app/570,2013-01-01,Dota 2
216,121924.42,20846.99,20.62%,213521,https://steamcharts.com/app/570,2012-12-01,Dota 2
217,101077.43,25111.99,33.06%,169631,https://steamcharts.com/app/570,2012-11-01,Dota 2
218,75965.44,14097.77,22.79%,171860,https://steamcharts.com/app/570,2012-10-01,Dota 2
219,61867.68,6099.07,10.94%,118724,https://steamcharts.com/app/570,2012-09-01,Dota 2
220,55768.61,3047.56,5.78%,108689,https://steamcharts.com/app/570,2012-08-01,Dota 2
221,52721.05,no_data,no_data,75041,https://steamcharts.com/app/570,2012-07-01,Dota 2
222,167102.12,-17726.28,-9.59%,400709,https://steamcharts.com/app/578080,2021-09-01,PUBG: Battlegrounds
223,184828.4,-1421.57,-0.76%,444355,https://steamcharts.com/app/578080,2021-08-01,PUBG: Battlegrounds
224,186249.97,6911.7,3.85%,413274,https://steamcharts.com/app/578080,2021-07-01,PUBG: Battlegrounds
225,179338.27,-5362.95,-2.90%,427913,https://steamcharts.com/app/578080,2021-06-01,PUBG: Battlegrounds
226,184701.21,-1409.44,-0.76%,419509,https://steamcharts.com/app/578080,2021-05-01,PUBG: Battlegrounds
227,186110.65,-7003.53,-3.63%,453579,https://steamcharts.com/app/578080,2021-04-01,PUBG: Battlegrounds
228,193114.18,-5843.34,-2.94%,464480,https://steamcharts.com/app/578080,2021-03-01,PUBG: Battlegrounds
229,198957.52,-2289.67,-1.14%,447390,https://steamcharts.com/app/578080,2021-02-01,PUBG: Battlegrounds
230,201247.19,12013.61,6.35%,451998,https://steamcharts.com/app/578080,2021-01-01,PUBG: Battlegrounds
231,189233.58,9713.32,5.41%,444680,https://steamcharts.com/app/578080,2020-12-01,PUBG: Battlegrounds
232,179520.26,16934.62,10.42%,438919,https://steamcharts.com/app/578080,2020-11-01,PUBG: Battlegrounds
233,162585.64,-6508.07,-3.85%,381079,https://steamcharts.com/app/578080,2020-10-01,PUBG: Battlegrounds
234,169093.71,-23398.9,-12.16%,403693,https://steamcharts.com/app/578080,2020-09-01,PUBG: Battlegrounds
235,192492.61,-19207.7,-9.07%,443390,https://steamcharts.com/app/578080,2020-08-01,PUBG: Battlegrounds
236,211700.3,-18629.44,-8.09%,469568,https://steamcharts.com/app/578080,2020-07-01,PUBG: Battlegrounds
237,230329.74,-12929.04,-5.31%,546359,https://steamcharts.com/app/578080,2020-06-01,PUBG: Battlegrounds
238,243258.78,411.51,0.17%,553121,https://steamcharts.com/app/578080,2020-05-01,PUBG: Battlegrounds
239,242847.28,14380.11,6.29%,913075,https://steamcharts.com/app/578080,2020-04-01,PUBG: Battlegrounds
240,228467.17,-29117.16,-11.30%,562028,https://steamcharts.com/app/578080,2020-03-01,PUBG: Battlegrounds
241,257584.32,-17778.72,-6.46%,606689,https://steamcharts.com/app/578080,2020-02-01,PUBG: Battlegrounds
242,275363.04,-33082.41,-10.73%,645414,https://steamcharts.com/app/578080,2020-01-01,PUBG: Battlegrounds
243,308445.45,2786.06,0.91%,686239,https://steamcharts.com/app/578080,2019-12-01,PUBG: Battlegrounds
244,305659.39,18525.98,6.45%,695920,https://steamcharts.com/app/578080,2019-11-01,PUBG: Battlegrounds
245,287133.41,-24310.9,-7.81%,637870,https://steamcharts.com/app/578080,2019-10-01,PUBG: Battlegrounds
246,311444.31,-47086.65,-13.13%,660864,https://steamcharts.com/app/578080,2019-09-01,PUBG: Battlegrounds
247,358530.96,5642.08,1.60%,750941,https://steamcharts.com/app/578080,2019-08-01,PUBG: Battlegrounds
248,352888.88,-10194.48,-2.81%,745224,https://steamcharts.com/app/578080,2019-07-01,PUBG: Battlegrounds
249,363083.37,-22757.23,-5.90%,745960,https://steamcharts.com/app/578080,2019-06-01,PUBG: Battlegrounds
250,385840.59,-4260.3,-1.09%,817595,https://steamcharts.com/app/578080,2019-05-01,PUBG: Battlegrounds
251,390100.9,-27711.61,-6.63%,886255,https://steamcharts.com/app/578080,2019-04-01,PUBG: Battlegrounds
252,417812.51,-20146.59,-4.60%,931407,https://steamcharts.com/app/578080,2019-03-01,PUBG: Battlegrounds
253,437959.1,-59844.15,-12.02%,931754,https://steamcharts.com/app/578080,2019-02-01,PUBG: Battlegrounds
254,497803.25,24261.99,5.12%,1084606,https://steamcharts.com/app/578080,2019-01-01,PUBG: Battlegrounds
255,473541.26,55381.78,13.24%,1109766,https://steamcharts.com/app/578080,2018-12-01,PUBG: Battlegrounds
256,418159.48,-50982.25,-10.87%,895650,https://steamcharts.com/app/578080,2018-11-01,PUBG: Battlegrounds
257,469141.74,-73465.31,-13.54%,1048662,https://steamcharts.com/app/578080,2018-10-01,PUBG: Battlegrounds
258,542607.05,-76713.44,-12.39%,1125229,https://steamcharts.com/app/578080,2018-09-01,PUBG: Battlegrounds
259,619320.48,-69299.93,-10.06%,1260894,https://steamcharts.com/app/578080,2018-08-01,PUBG: Battlegrounds
260,688620.42,-112047.81,-13.99%,1350463,https://steamcharts.com/app/578080,2018-07-01,PUBG: Battlegrounds
261,800668.23,-75512.41,-8.62%,1750216,https://steamcharts.com/app/578080,2018-06-01,PUBG: Battlegrounds
262,876180.64,-231001.16,-20.86%,2175704,https://steamcharts.com/app/578080,2018-05-01,PUBG: Battlegrounds
263,1107181.8,-188226.79,-14.53%,2456361,https://steamcharts.com/app/578080,2018-04-01,PUBG: Battlegrounds
264,1295408.59,-95606.71,-6.87%,2799269,https://steamcharts.com/app/578080,2018-03-01,PUBG: Battlegrounds
